144,33,462,33,462,67,144,67,TAX INVOICE/BILL OF SUPPLY
117,60,483,60,483,96,117,96,BIG BAZAAR （FUTURE RETAILLTD)
230,98,362,98,362,122,230,122,BB-Rohini
69,121,521,121,521,154,69,154,"Ambience Tower, Twin District Centre,"
192,156,409,156,409,182,192,182,"Sector 10, Rohini,"
193,187,412,187,412,210,193,210,New Delhi -110085
184,214,422,214,422,240,184,240,TELNO.011-27933001
157,246,434,246,434,269,157,269,HELPLINE:18002662255
0,269,499,269,499,301,0,301,GST TIN:07AADCB1093N1ZIW.E.F21.07.2022
132,302,472,302,472,329,132,329,CIN NO:L51909MH2007PLC268269
0,358,111,358,111,388,0,388,ITEMDESC
290,360,451,360,451,388,290,388,QTY DISCAMT
482,361,573,361,573,390,482,390,NET AMT
0,389,39,389,39,418,0,418,HSN
107,389,149,389,149,418,107,418,UOM
384,390,451,390,451,419,384,419,SGST%
465,443,511,443,511,481,465,481,Rs.
0,475,246,475,246,505,0,505,AMULMILK BADAM200M
310,474,337,474,337,507,310,507,1
397,477,453,477,453,508,397,508,0.00
506,478,575,478,575,509,506,509,25.00
0,509,49,509,49,535,0,535,2202
105,505,150,505,150,536,105,536,Pcs
315,506,334,506,334,533,315,533,6
398,508,417,508,417,536,398,536,6
45,534,147,534,147,567,45,567,SUBTOTAL
507,535,575,535,575,569,507,569,25.00
46,595,110,595,110,625,46,625,TOTAL
506,595,576,595,576,630,506,630,25.00
44,624,103,624,103,654,44,654,CASH
508,626,575,626,575,658,508,658,30.00
95,667,222,667,222,698,95,698,CHANGE DUE
517,670,577,670,577,705,517,705,5.00
119,753,561,753,561,800,119,800,Your mobile number
193,788,439,788,439,823,193,823,9910159098
95,819,321,819,321,850,95,850,hasbeen
312,821,563,821,563,861,312,861,registered
117,845,485,845,485,890,117,890,with Big Bazaar
47,907,282,907,282,939,47,939,PIECES PURCHASED:1
108,965,153,965,153,998,108,998,GST
194,967,295,967,295,996,194,996,BASEAMT
350,970,440,970,440,1005,350,1005,TAX AMT
109,995,162,995,162,1028,109,1028,CGST
193,995,260,995,260,1027,193,1027,22.32
324,996,384,996,384,1034,324,1034,1.34
109,1026,163,1026,163,1056,109,1056,SGST
197,1027,258,1027,258,1054,197,1054,22.32
326,1029,381,1029,381,1063,326,1063,1.34
