189,18,645,18,645,75,189,75,Burger King India Pyt.Ltd
82,48,745,48,745,123,82,123,"Unit No.T14,3rd floor,Seasons Mall,"
205,98,629,98,629,155,205,155,"Magarpatta City,Hadapsar"
305,144,545,144,545,189,305,189,RETAIL INUOICE
219,216,607,216,607,275,219,275,GSTNO.27AAFCB7044K1ZH
68,288,549,288,549,349,68,349,Invoice No.227190010233277
264,372,525,372,525,428,264,428,0rder197
66,443,253,443,253,484,66,484,Host:Vivek
579,459,748,459,748,500,579,500,24/07/2022
64,481,204,481,204,520,64,520,Order197
622,488,749,488,749,532,622,532,9:53PM
66,555,282,555,282,600,66,600,Order Type:
270,563,392,563,392,602,270,602,Dine In
66,627,388,627,388,672,66,672,IN New Veg Chili Chs
638,632,738,632,738,664,638,664,179.00
95,661,298,661,298,704,95,704,Medium Combo
86,700,170,700,170,728,86,728,Items
84,732,419,732,419,760,84,760,NEW UEG CHILLI CHEESE
115,760,435,760,435,794,115,794,UEG CHILLI CHS PATTY
650,760,730,760,730,790,650,790,40.00
84,792,184,792,184,820,84,820,MD FRY
647,784,731,784,731,819,647,819,10.00
80,818,341,818,341,856,80,856,MedPepsi 400 ml
647,814,731,814,731,847,647,847,10.00
649,840,735,840,735,873,649,873,69.00
68,852,311,852,311,884,68,884,2CrispyUegfor69
84,886,170,886,170,914,84,914,Items
84,916,249,916,249,944,84,944,CRISPY UEG
82,944,251,944,251,983,82,983,CRISPY VEG
80,976,325,976,325,1013,80,1013,Reg Pepsi 300ml
641,997,753,997,753,1044,641,1044,308.00
67,1043,194,1043,194,1071,67,1071,Subtotal
675,1060,756,1060,756,1102,675,1102,7.70
62,1101,280,1101,280,1141,62,1141,CGST 2.5%Tax
676,1124,759,1124,759,1170,676,1170,7.70
62,1165,280,1165,280,1205,62,1205,SGST2.5%Tax
665,1190,760,1190,760,1234,665,1234,15.40
67,1237,215,1237,215,1265,67,1265,Total Tax
547,1291,758,1291,758,1340,547,1340,323.40
225,1329,294,1329,294,1358,225,1358,In
318,1313,474,1313,474,1354,318,1354,Totai
65,1337,198,1337,198,1360,65,1360,Dime
598,1359,764,1359,764,1404,598,1404,Rs.323.40
58,1389,218,1389,218,1430,58,1430,Plutus cc
92,1425,280,1425,280,1464,92,1464,Auth:003919
107,1510,713,1510,713,1566,107,1566,service Category:Restaurant service
289,1547,511,1547,511,1593,289,1593,SAC Code 9963
305,1618,511,1618,511,1653,305,1653,Check Closed
127,1650,682,1650,682,1695,127,1695,Snare your Teeaback &get 1o ott
125,1680,685,1680,685,1729,125,1729,Uisit:www.ind.tel1burgerking.com
276,1722,546,1722,546,1757,276,1757,Store ID:22719
176,1750,635,1750,635,1795,176,1795,Code：811-928-220-047-222-9
72,1782,736,1782,736,1835,72,1835,Write Discount code after Survey below.
247,1835,346,1835,346,1857,247,1857,Code:..
158,1850,674,1850,674,1903,158,1903,Handover the bi11 for Discount
239,1895,623,1895,623,1924,239,1924,cnuntyaildfor30days
