104,8,291,8,291,27,104,27,SrtJayalkshmiBakery
46,28,350,28,350,42,46,42,"No-1SubbaihCircle,LalbaghRoad"
122,45,272,45,272,62,122,62,Bangalore-560027.
97,63,295,63,295,82,97,82,phone:+91-81979-81979
98,84,288,84,288,98,98,98,GSTIN-29APWPS3725H1ZH.
11,121,74,121,74,138,11,138,Bi11 No
199,118,240,118,240,139,199,139,Date
305,118,346,118,346,139,305,139,Time
13,157,66,157,66,175,13,175,A23395
177,157,264,157,264,175,177,175,12/07/2022
306,156,353,156,353,175,306,175,14:02
11,191,51,191,51,212,11,212,Item
174,193,222,193,222,212,174,212,Price
251,192,360,192,360,213,251,213,Qty Total Rs
11,228,66,228,66,248,11,248,Burger
174,230,221,230,221,248,174,248,20.00
251,230,290,230,290,248,251,248,1.00
312,230,359,230,359,248,312,248,20.00
12,244,109,244,109,264,12,264,Bread Toast
174,247,221,247,221,265,174,265,25.00
251,247,290,247,290,265,251,265,1.00
312,247,359,247,359,265,312,265,25.00
12,262,94,262,94,282,12,282,Khara Bun
176,265,221,265,221,283,176,283,18.00
250,265,290,265,290,283,250,283,2.00
312,265,358,265,358,283,312,283,36.00
11,278,109,278,109,299,11,299,Special Bun
177,284,219,284,219,298,177,298,18.00
250,283,289,283,289,300,250,300,2.00
313,285,356,285,356,299,313,299,36.00
12,295,101,295,101,315,12,315,Rusk250gm
174,299,221,299,221,317,174,317,65.00
250,300,289,300,289,318,250,318,1.00
311,300,357,300,357,318,311,318,65.00
12,312,152,312,152,334,12,334,OmBiscuit 250gm
175,318,219,318,219,333,175,333,65.00
251,319,288,319,288,334,251,334,1.00
311,318,358,318,358,336,311,336,65.00
13,333,110,333,110,350,13,350,Mixtures KG
165,333,220,333,220,353,165,353,500.00
249,335,289,335,289,353,249,353,0.10
311,335,358,335,358,353,311,353,50.00
14,352,109,352,109,365,14,365,Mixtures KG
166,351,220,351,220,368,166,368,320.00
249,352,288,352,288,369,249,369,0.20
311,352,358,352,358,369,311,369,64.00
12,366,143,366,143,386,12,386,Cloth Carry Bag
176,369,219,369,219,384,176,384,10.00
250,368,288,368,288,386,250,386,1.00
313,370,357,370,357,385,313,385,10.00
13,400,133,400,133,419,13,419,Total Quantity
249,402,289,402,289,420,249,420,9.30
14,420,107,420,107,434,14,434,Grand Total
301,418,359,418,359,438,301,438,371.00
14,436,109,436,109,453,14,453,SGST2.5%
318,437,358,437,358,456,318,456,2.62
14,453,102,453,102,469,14,469,CGST2.5%
319,455,359,455,359,472,319,472,2.62
12,468,108,468,108,488,12,488,SGST6.0%
319,472,360,472,360,490,319,490,0.54
13,487,99,487,99,504,13,504,CGST 6.0%
318,490,360,490,360,508,318,508,0.54
12,503,107,503,107,523,12,523,SGST9.0%
313,508,359,508,359,525,313,525,13.65
11,519,100,519,100,540,11,540,CGST 9.0%
312,524,359,524,359,542,312,542,13.65
12,537,98,537,98,556,12,556,Net Amount
303,543,359,543,359,561,303,561,371.00
14,556,49,556,49,570,14,570,Cash
303,561,359,561,359,577,303,577,371.00
36,571,332,571,332,594,36,594,VisitOur Other Branch BAKE SQUARE
