71,39,167,39,167,59,71,59,Phone:9390234234
66,51,168,51,168,71,66,71,TIN:38096485385
47,61,183,61,183,86,47,86,ST.NO:AAGCAB902JSD001
7,84,76,84,76,102,7,102,B.No:128
89,92,166,92,166,105,89,105,Dt:06/08/2022
181,86,254,86,254,105,181,105,TabNo:25A
6,108,61,108,61,127,6,127,SNOITEM
124,116,178,116,178,131,124,131,QTY RATE
192,113,231,113,231,128,192,128,AMOUNT
30,135,104,135,104,155,30,155,STEAMED DOSA
30,148,100,148,100,167,30,167,GUNTURIDLY
159,141,178,141,178,154,159,154,140
194,139,231,139,231,151,194,151,140.00
16,153,24,153,24,160,16,160,2
156,151,176,151,176,168,156,168,89
195,151,231,151,231,165,195,165,9.00
30,162,98,162,98,178,30,178,SINOTHALI
158,164,179,164,179,179,158,179,250
191,163,231,163,231,178,191,178,250.00
193,189,231,189,231,201,193,201,489.00
37,200,154,200,154,215,37,215,Service.Taxt6.00x)
196,201,231,201,231,215,196,215,29.34
37,212,115,212,115,228,37,228,Vat(14.5x)
198,213,232,213,232,228,198,228,75.16
72,237,103,237,103,253,72,253,Total
190,238,232,238,232,253,190,253,593.50
134,261,208,261,208,278,134,278,594.00
7,263,114,263,114,277,7,277,G.Total:-
41,286,97,286,97,303,41,303,(rounded)
5,299,70,299,70,316,5,316,E.&O.E..
36,326,214,326,214,340,36,340,sas Thank You Visit Again sas
