45,37,253,37,253,72,45,72,ANANDHA BHAVAN A/C
44,59,243,59,243,85,44,85,13AECR MAIN ROAD PILLAIYARKUPPAM
78,77,202,77,202,97,78,97,GSTIN34AAYFA4506B1Z0
41,87,241,87,241,114,41,114,WISH YOU ALL A VERY HAPPY NEWYEAR
18,101,141,101,141,123,18,123,BILLNO:78060
18,115,132,115,132,136,18,136,DATE26/06/2022
18,130,108,130,108,148,18,148,WAITER:SIVA.A
170,123,207,123,207,137,170,137,TIME
206,122,263,122,263,139,206,139,:09:53AM
169,135,224,135,224,153,169,153,TABLE:8
19,159,49,159,49,174,19,174,Name
135,163,164,163,164,178,135,178,Rate
195,164,255,164,255,180,195,180,QtyAmount
17,201,87,201,87,217,17,217,GHEE PONGAL
140,202,176,202,176,219,140,219,50.00
204,207,214,207,214,216,204,216,1
227,203,262,203,262,220,227,220,50.00
19,217,53,217,53,231,19,231,VADAI
140,216,176,216,176,233,140,233,20.00
203,219,212,219,212,232,203,232,3
228,219,261,219,261,233,228,233,60.00
18,231,53,231,53,245,18,245,ROAST
141,232,175,232,175,246,141,246,50.00
203,234,214,234,214,245,203,245,3
223,230,262,230,262,247,223,247,150.00
19,247,86,247,86,258,19,258,POORIMASAL
141,245,175,245,175,260,141,260,50.00
199,244,217,244,217,261,199,261,2
224,246,261,246,261,260,224,260,100.00
19,260,41,260,41,274,19,274,TEA
141,259,175,259,175,273,141,273,25.00
204,260,212,260,212,270,204,270,1
228,259,260,259,260,273,228,273,25.00
18,288,65,288,65,302,18,302,Qty:10
223,286,260,286,260,301,223,301,385.00
18,301,117,301,117,314,18,314,2.5%CGSTAnount
233,301,260,301,260,312,233,312,9.63
233,314,260,314,260,326,233,326,9.63
18,327,96,327,96,345,18,345,Round Amount
227,324,261,324,261,342,227,342,0.26
80,321,183,321,183,366,80,366,RECEIVED
223,354,258,354,258,365,223,365,404.00
18,380,104,380,104,401,18,401,NON A/C
88,404,195,404,195,435,88,435,Rs.404.00
90,423,220,423,220,446,90,446,THANK YOU..VISIT AGAIN
