790,7,977,7,977,63,790,63,On-HRP
438,460,853,460,853,549,438,549,D'Mart
314,577,926,577,926,648,314,648,AVENUE SUPERMARTSLTD
371,692,933,692,933,742,371,742,CIN:-L51900MH2000PLC126473
348,741,920,741,920,783,348,783,GSTIN:24AACCA8432H1ZW
412,783,874,783,874,833,412,833,FSSAI NO:10717028000547
407,884,840,884,840,929,407,929,DMART BAPUNAGAR
332,928,977,928,977,983,332,983,PLOT NO 145/1L.B.SHASTRI ROAD
466,1121,781,1121,781,1181,466,1181,TAX INVOICE
74,1191,614,1191,614,1246,74,1246,B111 No-:381403001-000715
637,1207,1185,1207,1185,1243,637,1243,B111Dt:02/07/2022(4:52P
77,1235,529,1235,529,1283,77,1283,Vou.No:S028001-0175
642,1251,781,1251,781,1280,642,1280,Cashler
832,1243,1031,1243,1031,1282,832,1282,KOM/028311
72,1314,147,1314,147,1342,72,1342,HSN
170,1314,402,1314,402,1347,170,1347,Particular's
704,1314,768,1314,768,1358,704,1358,Qty
857,1310,1001,1310,1001,1361,857,1361,N/Rate
1098,1321,1203,1321,1203,1360,1098,1360,Value
167,1381,776,1381,776,1439,167,1439,1)CGST2.50%SGSL02.50%
56,1425,459,1425,459,1478,56,1478,0902 MAHESH TE-1Kg
850,1441,969,1441,969,1480,850,1480,235.00
1090,1446,1214,1446,1214,1485,1090,1485,235.00
165,1475,773,1475,773,1524,165,1524,"2)CGST@6.00%,SGST@ 8.00%"
57,1521,611,1521,611,1566,57,1566,0405 SAGAR PURE GHEE-11t
853,1527,974,1527,974,1574,853,1574,468.00
1093,1535,1216,1535,1216,1574,1093,1574,468.00
165,1566,773,1566,773,1615,165,1615,"3)CGST@9.00%,SGST@9.00%"
59,1610,613,1610,613,1662,59,1662,3306 DABUR RED TO0TH -400g
723,1621,754,1621,754,1657,723,1657,1
858,1620,972,1620,972,1659,858,1659,124.00
1085,1623,1206,1623,1206,1662,1085,1662,124.00
46,1706,294,1706,294,1761,46,1761,Items:3
407,1709,526,1709,526,1758,407,1758,Qty:
698,1709,727,1709,727,1756,698,1756,3
951,1709,1124,1709,1124,1756,951,1756,827.00
317,1808,686,1808,686,1855,317,1855,GSI Breakup Detail
948,1810,1178,1810,1178,1855,948,1855,(Aount INR)
85,1888,149,1888,149,1933,85,1933,GST
250,1894,387,1894,387,1930,250,1930,Taxable
461,1891,539,1891,539,1930,461,1930,CGST
848,1891,933,1891,933,1935,848,1935,CESS
1098,1894,1183,1894,1183,1938,1098,1938,Tota
82,1933,152,1933,152,1979,82,1979,IND
281,1935,348,1935,348,1977,281,1977,Amt
1116,1938,1183,1938,1183,1979,1116,1979,Anrt
80,2024,111,2024,111,2065,80,2065,1
224,2024,343,2024,343,2063,224,2063,223.80
454,2018,546,2018,546,2065,454,2065,5.60
652,2018,742,2018,742,2065,652,2065,5.60
1067,2024,1188,2024,1188,2063,1067,2063,235.00
80,2065,111,2065,111,2109,80,2109,2
222,2068,343,2068,343,2107,222,2107,417.86
438,2063,544,2063,544,2109,438,2109,25.07
633,2059,743,2059,743,2110,633,2110,25.07
1069,2068,1191,2068,1191,2104,1069,2104,468.00
77,2109,111,2109,111,2154,77,2154,3
224,2112,343,2112,343,2151,224,2151,105.08
454,2107,546,2107,546,2154,454,2154,9.46
652,2107,745,2107,745,2154,652,2154,9.46
1072,2109,1193,2109,1193,2148,1072,2148,124.00
77,2198,126,2198,126,2245,77,2245,T:
222,2200,345,2200,345,2239,222,2239,746.74
441,2200,544,2200,544,2239,441,2239,40.12
639,2200,742,2200,742,2239,639,2239,40.12
1077,2198,1198,2198,1198,2237,1077,2237,827.00
361,2292,941,2292,941,2328,361,2328,Amaunt Recelved From Customer
557,2380,680,2380,680,2419,557,2419,Cash :
881,2375,1075,2375,1075,2419,881,2419,1000.00/-
278,2419,686,2419,686,2466,278,2466,Balance Paid In Cash
899,2416,1051,2416,1051,2461,899,2461,173.00
