223,16,328,16,328,55,223,55,ANGITHI
178,42,371,42,371,81,178,81,FAMILY RESTAURANT
185,73,365,73,365,109,185,109,CLUBROAD.RANCHI
141,103,407,103,407,140,141,140,SER.TAX-AGXPS9689QSD001
207,140,343,140,343,165,207,165,0651-6576668
191,166,348,166,348,191,191,191,TIN-2094020606
207,191,367,191,367,232,207,232,CASH BIL
34,239,184,239,184,267,34,267,DATE:27-7-2022
241,235,378,235,378,263,241,263,TIME:14:36:43
36,273,159,273,159,303,36,303,BILLNO:13
244,265,458,265,458,294,244,294,OUTLET:CENFAL OUTLET
36,305,117,305,117,331,36,331,TABLE:2
243,300,334,300,334,326,243,326,WAITER3
399,299,473,299,473,321,399,321,COVER:1
83,337,215,337,215,364,83,364,DESCRIPTION
292,335,333,335,333,359,292,359,OTY
360,334,413,334,413,356,360,356,RATE
434,332,518,332,518,355,434,355,AMOUNT
35,341,91,341,91,367,35,367,SNO
350,361,414,361,414,383,350,383,230.00
457,359,523,359,523,384,457,384,230.00
45,372,65,372,65,394,45,394,1
87,365,234,365,234,391,87,391,CHIHYBIRYANI
86,390,231,390,231,421,86,421,GREENSALAD TI
355,388,413,388,413,415,355,415,60.00
47,398,63,398,63,420,47,420,2
468,387,524,387,524,415,468,415,60.00
305,423,321,423,321,446,305,446,1
354,416,417,416,417,449,354,449,35.00
47,428,63,428,63,449,47,449,3
85,425,234,425,234,448,85,448,MINERALWATER
468,420,523,420,523,445,468,445,35.00
88,472,231,472,231,493,88,493,N0.0FITEMS:3
304,469,322,469,322,496,304,496,3
448,464,521,464,521,491,448,491,325.00
88,501,235,501,235,522,88,522,VAT1@14.50%
466,498,521,498,521,520,466,520,42.05
86,528,194,528,194,555,86,555,BILL TOTAL:
450,528,520,528,520,550,450,550,367.05
84,557,200,557,200,585,84,585,ST@6.00%:
460,554,522,554,522,582,460,582,19.50
88,592,218,592,218,613,88,613,GRAND TOTAL:
449,586,523,586,523,611,449,611,386.55
88,622,224,622,224,643,88,643,AMOUNT(RND):
442,615,521,615,521,643,442,643,387.00
32,659,122,659,122,683,32,683,"K0TS:12,"
33,696,109,696,109,721,33,721,THANKS
34,737,141,737,141,758,34,758,VISITAGAIN
34,774,194,774,194,795,34,795,CASHIER:DEFAULT
382,767,520,767,520,794,382,794,TERMINAL:DELL
