275,36,381,36,381,78,275,78,PAID
21,96,622,96,622,148,21,148,La Pino'z(Bhagal Char Rasta)
265,150,397,150,397,193,265,193,Surat)
16,204,631,204,631,255,16,255,"9/30,Kotsafil Main Road, Opp..Dena"
34,249,609,249,609,295,34,295,"BankATM,Bagal CharRasta,Surat"
40,289,612,289,612,336,40,336,PhoneNo.:9979964452GSTNo.:
176,330,488,330,488,375,176,375,24ESTPD8988K1ZO
34,409,434,409,434,451,34,451,FromUengage[7487612]
41,446,418,446,418,488,41,488,[Delivery by Restaurant]
44,481,431,481,431,521,44,521,Name:Rathod Unnati (M:
49,523,251,523,251,552,49,552,9265260521）
52,544,603,544,603,587,52,587,"Adr:4/3851,mumbaivadbegampura,"
58,577,533,577,533,621,58,621,"surat,opp.trambakeswartemple,"
66,619,344,619,344,645,66,645,Locality-Begampura
70,648,355,648,355,674,70,674,Locality:Begampura
73,708,288,708,288,734,73,734,Date:22/07/22
331,708,443,708,443,734,331,734,Delivery
73,738,157,738,157,764,73,764,15:31
69,769,279,769,279,795,69,795,Cashier:NIRAJ
331,761,489,761,489,796,331,796,Bill No.:12
64,824,136,824,136,853,64,853,Item
325,821,385,821,385,854,325,854,Qty.
414,814,606,814,606,850,414,850,Price Amount
63,883,315,883,315,909,63,909,Burn To Hell Pizza
347,888,361,888,361,903,347,903,1
382,875,607,875,607,908,382,908,255.00 255.00
60,914,297,914,297,946,60,946,(Reguiar(serves
56,946,246,946,246,981,56,981,"1,17.7Cm))"
50,990,188,990,188,1027,50,1027,Onions &
343,987,614,987,614,1021,343,1021,1 115.00 115.00
51,1028,277,1028,277,1058,51,1058,Capsicum Pizza
118,1103,298,1103,298,1139,118,1139,Total Qty:2
350,1099,623,1099,623,1132,350,1132,Sub Total 370.00
210,1140,297,1140,297,1172,210,1172,CGST
412,1138,498,1138,498,1171,412,1171,2.5%
552,1135,626,1135,626,1169,552,1169,9.25
210,1177,298,1177,298,1209,210,1209,SGST
408,1172,498,1172,498,1209,408,1209,2.5%
553,1174,629,1174,629,1207,553,1207,9.25
322,1241,441,1241,441,1273,322,1273,Round off
554,1240,634,1240,634,1273,554,1273,+0.50
222,1279,441,1279,441,1310,222,1310,Grand Total
468,1279,634,1279,634,1310,468,1310,?389.00
34,1316,348,1316,348,1346,34,1346,Paid via Online [Uengage]
39,1381,632,1381,632,1417,39,1417,Thank You For your Kind Visit!l! Have
233,1424,429,1424,429,1456,233,1456,a Nice Day!!
