92,20,279,20,279,50,92,50,TAX INVOICE
71,65,296,65,296,97,71,97,Jubilant Foodlorks Limited
49,104,301,104,301,138,49,138,"A-BLOCK,RAJUPARK,KHANPUR"
18,125,173,125,173,149,18,149,NEWDELHI-110062
217,132,346,132,346,156,217,156,State Code:(07)
74,146,289,146,289,172,74,172,"Ph:01129911851-7,68886888"
20,184,346,184,346,210,20,210,Invoice Number:DPI67060/2017-2018/60840
37,206,186,206,186,224,37,224,0rder:117
40,222,127,222,127,245,40,245,06/21/2022
274,225,319,225,319,248,274,248,1451
38,238,194,238,194,268,38,268,Server:Internet 0
330,241,351,241,351,278,330,278,Piszu
53,287,79,287,79,304,53,304,R
88,287,101,287,101,303,88,303,E
119,287,135,287,135,299,119,299,-
147,281,172,281,172,302,147,302,P
183,282,204,282,204,301,183,301,R
219,282,235,282,235,298,219,298,工
252,281,271,281,271,299,252,299,N
287,286,301,286,301,301,287,301,T
111,327,241,327,241,342,111,342,Delivery
83,342,273,342,273,366,83,366,AzamSiddiqui9999669481
332,355,345,355,345,385,332,385,Dom
54,364,291,364,291,384,54,384,"E89,3rd.,E 89,3rd floor."
30,384,344,384,344,404,30,404,"KHANPUR NEW DELHI 62#JAWAHAR PARK,Ne"
152,406,195,406,195,422,152,422,Delhi
50,422,310,422,310,443,50,443,110062 cc-76440912State Code:07
326,419,345,419,345,459,326,459,Pizza
68,465,235,465,235,480,68,480,1MedNHTDb1CheMar
275,461,327,461,327,481,275,481,295.00
111,483,138,483,138,500,111,500,(1)
98,500,205,500,205,518,98,518,CRM3725%off
269,499,327,499,327,518,269,518,73.75
67,520,118,520,118,536,67,536,1MMPO
281,517,327,517,327,536,281,536,50.84
49,556,143,556,143,574,49,574,SubTot
214,554,315,554,315,572,214,572,272.09
36,575,112,575,112,594,36,594,CGST9%
289,570,343,570,343,593,289,593,24.49
289,590,343,590,343,613,289,613,24.49
51,630,126,630,126,648,51,648,Totai
213,630,312,630,312,649,213,649,321.07
52,650,149,650,149,668,52,668,Rounding Off
270,649,309,649,309,665,270,665,-0.07
53,668,127,668,127,686,53,686,Al1Cards
281,665,311,665,311,685,281,685,321
49,707,97,707,97,722,49,722,Due
247,703,314,703,314,721,247,721,0.00
10,740,340,740,340,762,10,762,"GSTIN:07AABCD1821C1ZD,PAN NO.:AABCD1821C"
132,757,199,757,199,778,132,778,HSN:9963
331,767,342,767,342,794,331,794,Pizz
9,779,304,779,304,799,9,799,Order online at www.dominos.co.in or
14,799,329,799,329,817,14,817,download the new Dominos app.We accept
12,816,338,816,338,839,12,839,"Credit Card, Debit Cards,Cash and PayTM"
37,835,327,835,327,858,37,858,Both on Dine-In and Delivery Orders
90,932,273,932,273,955,90,955,futureconsumption.***
55,993,108,993,108,1012,55,1012,RE
284,995,305,995,305,1015,284,1015,T
