47,58,196,58,196,71,47,71,TheFamonsTastu.ofndin
81,78,161,78,161,93,81,93,RETAILINVOICE
98,70,146,70,146,81,98,81,Duplicate
69,98,176,98,176,111,69,111,Chawlas2(Surat)
25,113,218,113,218,129,25,129,"SHOPNO.4,5SAFALSQUAREOPP:"
25,124,219,124,219,140,25,140,"PRIMESHOPPERS,UDHNAMAGDLLA"
47,136,197,136,197,149,47,149,"ROAD,VESU,SURATMOBILE"
39,157,205,157,205,174,39,174,GSTINNo.:24ABPFA4916K1Z7
87,148,159,148,159,162,87,162,7575882275)
12,180,232,180,232,197,12,197,Name:r.k.guptalogin12345(M:7984559575)
13,209,160,209,160,224,13,224,Date.28/06/2221:16PickUp
14,221,100,221,100,234,14,234,Cashier;manager
124,223,177,223,177,234,124,234,Bll No.:24
15,243,60,243,60,254,15,254,No.Item
100,242,123,242,123,257,100,257,Qty
142,241,174,241,174,258,142,258,Price
190,241,236,241,236,258,190,258,Amount
16,263,69,263,69,277,16,277,1Pareer
107,266,116,266,116,277,107,277,1
132,264,174,264,174,278,132,278,230.00
196,265,238,265,238,279,196,279,230.00
26,276,80,276,80,290,26,290,Labpbdar
11,292,96,292,96,308,11,308,2ButterNaan
107,297,115,297,115,308,107,308,2
137,293,174,293,174,310,137,310,35.00
204,297,240,297,240,311,204,311,70.00
8,312,70,312,70,328,8,328,3Chicken
107,316,116,316,116,327,107,327,1
131,315,174,315,174,329,131,329,240.00
197,315,240,315,240,332,197,332,240.00
20,327,58,327,58,344,20,344,Curry
21,343,84,343,84,357,21,357,(boneless)
20,357,53,357,53,372,20,372,(Qtr)
139,375,173,375,173,389,139,389,Total
192,375,238,375,238,389,192,389,540.00
27,401,100,401,100,418,27,418,TotalQty:4
116,398,172,398,172,414,116,414,SubTotal
194,398,237,398,237,415,194,415,540.00
1,412,160,412,160,430,1,430,[NetTotalinclusiveofGST]
65,428,100,428,100,442,65,442,Reeio
139,424,171,424,171,438,139,438,Fixed
182,421,237,421,237,442,182,442,(4.00)
64,440,99,440,99,454,64,454,CGST
139,437,172,437,172,452,139,452,2.5%
201,440,237,440,237,454,201,454,13.15
63,452,100,452,100,470,63,470,SGST
138,450,171,450,171,466,138,466,2.5%
201,452,237,452,237,469,201,469,13.15
79,475,142,475,142,492,79,492,Roundoff
204,478,236,478,236,493,204,493,0.30
58,489,141,489,141,508,58,508,Grand Total
187,492,236,492,236,506,187,506,552.00
