207,19,284,19,284,52,207,52,TENALI
148,48,361,48,361,80,148,80,THE ANDHRA KITCHEN
79,76,430,76,430,111,79,111,(AUnit of Terali Hospitality)
16,103,494,103,494,143,16,143,"S-31,2nd Floor,Green Park Main Market,"
148,135,361,135,361,166,148,166,New Delhi-110016
94,163,419,163,419,196,94,196,GSTINNO:-07AA0FT9264F1ZN
16,222,138,222,138,250,16,250,RESTAURANT
15,252,185,252,185,280,15,280,Bi11:R011228
349,248,500,248,500,280,349,280,Time:14:20
14,280,68,280,68,307,14,307,Date
162,285,272,285,272,310,162,310,Table Cvr
288,283,329,283,329,310,288,310,Stw
457,280,501,280,501,308,457,308,UID
18,306,123,306,123,338,18,338,25/07/22
201,313,256,313,256,342,201,342,042
428,310,495,310,495,338,428,338,AJEET
18,363,135,363,135,395,18,395,Item Name
299,371,400,371,400,396,299,396,Qty.Rate
414,369,494,369,494,397,414,397,Amount
15,424,127,424,127,449,15,449,Veg Thali
291,425,391,425,391,455,291,455,1349.00
421,427,500,427,500,455,421,455,349.00
16,454,138,454,138,478,16,478,MUTTON FRY
294,456,390,456,390,483,294,483,1450.00
423,457,500,457,500,484,423,484,450.00
14,481,126,481,126,508,14,508,PRAWN DRY
295,484,390,484,390,511,295,511,1450.00
424,485,501,485,501,514,424,514,450.00
14,509,150,509,150,535,14,535,BUTTER MILK
294,511,391,511,391,539,294,539,170.00
437,515,500,515,500,541,437,541,70.00
16,540,174,540,174,564,16,564,CHICKEN GRAVY
295,542,391,542,391,567,295,567,1370.00
424,544,501,544,501,572,424,572,370.00
17,625,128,625,128,650,17,650,Sub Total
279,626,299,626,299,655,279,655,5
416,631,504,631,504,659,416,659,1689.00
17,652,212,652,212,682,17,682,Service Charge5%
438,662,506,662,506,690,438,690,84.45
18,684,130,684,130,708,18,708,SGST2.5%
440,691,507,691,507,720,440,720,44.33
17,712,130,712,130,737,17,737,CGST2.5%
440,722,506,722,506,751,440,751,44.33
17,769,165,769,165,817,17,817,Gross Amount
417,780,508,780,508,829,417,829,1862.00
97,846,425,846,425,883,97,883,KOTNo.:RG023733\RG023735
132,878,388,878,388,911,132,911,Thanks For Your Visit
