165,44,647,44,647,82,165,82,Burger King India Pyt.Ltd
54,82,753,82,753,128,54,128,"Unit No.T14,3rd f1oor,Seasons Mal1,"
182,126,630,126,630,169,182,169,"Magarpatta City,Hadapsar"
288,172,538,172,538,207,288,207,RETAIL INUOICE
194,248,602,248,602,297,194,297,GSTNO.27AAFCB7044K1ZH
38,331,540,331,540,373,38,373,Invoice No.227190010233277
242,411,513,411,513,456,242,456,0rder197
38,489,228,489,228,523,38,523,Host:ivek
569,483,749,483,749,528,569,528,24/07/2022
36,527,177,527,177,561,36,561,Order197
615,514,748,514,748,560,615,560,9:53PM
38,604,258,604,258,638,38,638,Order Type:
244,599,372,599,372,640,244,640,Dine In
623,657,735,657,735,696,623,696,179.00
40,680,363,680,363,708,40,708,IN New Veg Chili Chs
68,714,270,714,270,742,68,742,Medium Combo
56,746,143,746,143,774,56,774,Items
49,766,399,766,399,808,49,808,NEW UEG CHILLI CHEESE
637,792,723,792,723,822,637,822,40.00
81,794,415,794,415,843,81,843,UEG CHILLI CHS PATTY
637,822,723,822,723,850,637,850,10.00
51,832,157,832,157,867,51,867,MD FRY
635,846,723,846,723,881,635,881,10.00
52,868,312,868,312,896,52,896,MedPepsi 400 ml
637,876,725,876,725,904,637,904,69.00
36,896,286,896,286,929,36,929,2CrispyUegfor69
54,930,141,930,141,958,54,958,Items
54,956,220,956,220,991,54,991,CRISPY UEG
56,993,220,993,220,1021,56,1021,CRISPY UEG
49,1016,296,1016,296,1059,49,1059,Reg Pepsi 300ml
624,1032,740,1032,740,1078,624,1078,308.00
36,1087,167,1087,167,1115,36,1115,Subtotal
658,1092,744,1092,744,1136,658,1136,7.70
31,1139,251,1139,251,1182,31,1182,CGST 2.5% Tax
657,1158,743,1158,743,1200,657,1200,7.70
31,1203,251,1203,251,1244,31,1244,SGST2.5%Tax
642,1222,743,1222,743,1266,642,1266,15.40
34,1269,187,1269,187,1303,34,1303,Total Tax
521,1321,740,1321,740,1372,521,1372,323.40
195,1364,262,1364,262,1392,195,1392,In
289,1345,447,1345,447,1386,289,1386,Totai
32,1368,165,1368,165,1396,32,1396,Dine
571,1387,743,1387,743,1432,571,1432,Rs.323.40
27,1421,185,1421,185,1460,27,1460,Plutus cc
61,1453,249,1453,249,1494,61,1494,Auth:003919
77,1534,687,1534,687,1589,77,1589,service Category: Restaurant service
256,1572,479,1572,479,1615,256,1615,SAC Code 9963
274,1638,489,1638,489,1671,274,1671,CheckClosed
93,1666,654,1666,654,1715,93,1715,Snare your Teeback &get 10 oft
91,1696,655,1696,655,1743,91,1743,uisit:www.ind.tel1burgerking.com
242,1736,514,1736,514,1769,242,1769,Store ID :22719
141,1762,602,1762,602,1807,141,1807,Code:811-928-220-047-222-9
43,1794,701,1794,701,1841,43,1841,Write Discount code after Survey below
210,1839,306,1839,306,1867,210,1867,Code:.
123,1859,642,1859,642,1905,123,1905,Handover the biii for Discount
290,1903,570,1903,570,1923,290,1923,vaild for30 day
