215,20,250,20,250,39,215,39,KFC
156,54,323,54,323,82,156,82,DOMESTIC TERMINAL
97,68,164,68,164,91,97,91,NSCBI
154,73,375,73,375,101,154,101,"AIRPORT,KOLKATA-700052"
106,88,162,88,162,108,106,108,CALL
155,92,366,92,366,119,155,119,CENTERNO.9867222111
31,120,122,120,122,145,31,145,Order No
169,111,281,111,281,134,169,134,TAX INUOICE
149,130,264,130,264,152,149,152,：000102240
31,162,286,162,286,192,31,192,BILLNO:10357100101838
31,187,172,187,172,212,31,212,DATE AND TIME
253,192,287,192,287,212,253,212,PAX
33,213,232,213,232,236,33,236,19/07-/20225:38PM
224,219,264,219,264,234,224,234,1
32,239,274,239,274,262,32,262,CASHIER :KUSHANAUA SAHA
65,287,203,287,203,310,65,310,Qty Menu Itein
300,288,346,288,346,311,300,311,Rate
370,289,434,289,434,310,370,310,Anount
36,335,239,335,239,356,36,356,SAC/HSNCode:996331
87,360,242,360,242,380,87,380,2CHEEZY CRUNCH
108,383,218,383,218,402,108,402,BURGERMEAL
289,384,351,384,351,401,289,401,204.76
367,382,430,382,430,402,367,402,409.52
88,405,240,405,240,425,88,425,4ADDONCHEESE
296,404,349,404,349,425,296,425,23.81
375,404,429,404,429,425,375,425,95.24
109,449,161,449,161,470,109,470,Total
363,449,428,449,428,470,363,470,504.76
106,494,219,494,219,513,106,513,C6ST2.52
376,493,430,493,430,514,376,514,12.62
104,513,219,513,219,536,104,536,SGST@2.5
377,515,431,515,431,537,377,537,12.62
102,561,215,561,215,581,102,581,Grand Total
366,562,431,562,431,583,366,583,530.00
31,633,234,633,234,650,31,650,GST:-19AAECT8193L1ZJ
33,657,135,657,135,674,33,674,Thank You.
158,654,306,654,306,674,158,674,....Uisit Again
30,677,335,677,335,696,30,696,For Feedback/Comments Write on
29,698,415,698,415,719,29,719,customerservice@trave1foodservices.com
29,715,116,715,116,742,29,742,E&OEN
30,759,46,759,46,780,30,780,#
266,789,366,789,366,816,266,816,Signature
24,832,207,832,207,859,24,859,Credit'Card:UISA
