375,206,802,206,802,254,375,254,BHARATIYAM
416,261,762,261,762,313,416,313,Food & Beverages
334,318,847,318,847,366,334,366,T2 Airport Staff Canteen
371,373,802,373,802,419,371,419,"Level 1,P4,Gate No.1"
321,428,854,428,854,474,321,474,"CSI.Airport,Mumbai 400099"
436,488,676,488,676,526,436,526,TAX INVOICE
160,543,461,543,461,587,160,587,Date:07/07/22
566,545,863,545,863,589,566,589,Bill No. : 928
156,596,440,596,440,646,156,646,PBoy: COUNTER
150,706,396,706,396,755,150,755,Particulars
628,706,810,706,810,757,628,757,Qty Rate
834,707,967,707,967,753,834,753,Amount
156,815,420,815,420,865,156,865,VEG SANDWICH
622,812,804,812,804,865,622,865,176.19
854,812,969,812,969,865,854,865,76.19
518,919,752,919,752,969,518,969,Sub Total :
854,920,967,920,967,967,854,967,76.19
501,974,750,974,750,1024,501,1024,SGST @2.5% :
875,974,967,974,967,1024,875,1024,1.90
500,1031,752,1031,752,1080,500,1080,CGST @2.5% :
875,1027,967,1027,967,1077,875,1077,1.90
500,1141,750,1141,750,1185,500,1185,Food Total :
854,1133,969,1133,969,1186,854,1186,79.99
154,1252,227,1252,227,1307,154,1307,1/1
474,1247,629,1247,629,1300,474,1300,Total :
875,1245,966,1245,966,1294,875,1294,80
154,1356,624,1356,624,1410,154,1410,GST NO:27AHLPB3146J1ZD
414,1417,607,1417,607,1461,414,1461,Thank You
728,1411,969,1411,969,1461,728,1461,Visit Again
152,1416,305,1416,305,1467,152,1467,E.&0.E.
152,1577,353,1577,353,1633,152,1633,Take Away
