1124,608,1668,608,1668,707,1124,707,PENGUIN OVERSEAS
1296,948,1517,948,1517,1017,1296,1017,Ca sh Bill
802,1002,1144,1002,1144,1093,802,1093,Customer info:
1438,1079,1719,1079,1719,1160,1438,1160,Bil#: 320
1438,1145,1831,1145,1831,1236,1438,1236,Date : 12/08/22
1438,1213,1853,1213,1853,1299,1438,1299,Time : 06:58 PM
1452,1302,1774,1302,1774,1361,1452,1361,User : Admin
790,1445,1435,1445,1435,1499,790,1499,Product Description Qiy
1456,1432,1959,1432,1959,1508,1456,1508, Rate Dis% Amount
790,1600,1740,1600,1740,1659,790,1659,HIMALAYAN MINERAL1.C00 70.00 0.00
1800,1600,1950,1600,1950,1659,1800,1659,70.00
795,1676,1117,1676,1117,1722,795,1722,WATER1LTR
790,1730,1152,1730,1152,1794,790,1794,PALDO WANG
1310,1735,1950,1735,1950,1789,1310,1789,1.C00240.00 0.00 240.00
795,1806,1250,1806,1250,1865,795,1865,TTUKKEONG110G
1104,1953,1155,1953,1155,2016,1104,2016,2
1353,1953,1581,1953,1581,2012,1353,2012,S ub Total
1787,1945,1963,1945,1963,2008,1787,2008,310.00
808,1961,979,1961,979,2024,808,2024,Tot Qty
1353,2024,1564,2024,1564,2087,1353,2087,Tot Disc :
1838,2020,1963,2020,1963,2083,1838,2083,0.00
803,2045,1048,2045,1048,2104,803,2104,Tot Items :
1108,2041,1143,2041,1143,2096,1108,2096,2
1837,2090,1973,2090,1973,2169,1837,2169,0.00
1349,2104,1606,2104,1606,2163,1349,2163,F ound Off:
1069,2247,1925,2247,1925,2340,1069,2340,NetAmount:310.00
1254,2449,1598,2449,1598,2503,1254,2503,Cash Amount :
1778,2440,1963,2440,1963,2499,1778,2499,500.00
1783,2507,1963,2507,1963,2566,1783,2566,190.00
1259,2520,1572,2520,1572,2566,1259,2566,Balance Amt:
1259,2591,1589,2591,1589,2642,1259,2642,"Card,Amount :"
1254,2659,1538,2659,1538,2717,1254,2717,Credi Amt
1254,2738,1619,2738,1619,2797,1254,2797,Walle: Amount:
1838,2730,1967,2730,1967,2797,1838,2797,0.00
1180,2893,1693,2893,1693,3008,1180,3008,GST Details
1503,3087,2015,3087,2015,3163,1503,3163,CGSTAMT Goods Va
772,3086,1479,3086,1479,3189,772,3189,SGST% SGSTAMI CGS%
1306,3188,1439,3188,1439,3255,1306,3255,6.0)
1525,3188,1662,3188,1662,3251,1525,3251,16.61
1804,3184,1997,3184,1997,3259,1804,3259,276.78
1018,3196,1177,3196,1177,3272,1018,3272,16.61
803,3217,936,3217,936,3280,803,3280,6.00
961,3615,1908,3615,1908,3730,961,3730,*** Thank Yot.Visit Again.***
