177,21,385,21,385,48,177,48,SHIVSAGAR
188,51,352,51,352,77,188,77,Veg Restaurant
119,78,420,78,420,106,119,106,"NH 3,Mumbai Nashik Highway"
71,107,464,107,464,134,71,134,"Opp.Bhoir Pada Bus Stop,Near Padga"
188,135,351,135,351,162,188,162,"Bhiwandi,Thane"
188,165,318,165,318,190,188,190,TAX INVOICE
37,214,213,214,213,239,37,239,Date:01/07/22
37,241,134,241,134,265,37,265,T.No.:6
267,239,339,239,339,266,267,266,W.No.
370,241,418,241,418,264,370,264,：18
37,297,168,297,168,322,37,322,Particulars
289,296,384,296,384,322,289,322,Qty Rate
399,295,468,295,468,321,399,321,Amount
38,351,146,351,146,379,38,379,MISALPAV
309,350,326,350,326,375,309,375,2
353,349,378,349,378,375,353,375,85
432,348,466,348,466,374,432,374,170
40,380,167,380,167,403,40,403,BATATA WADA
309,378,326,378,326,400,309,400,1
353,377,379,377,379,400,353,400,70
440,374,468,374,468,401,440,401,70
42,405,147,405,147,430,42,430,MEDU WADA
309,404,326,404,326,426,309,426,1
354,402,379,402,379,425,354,425,80
442,402,468,402,468,425,442,425,80
41,430,191,430,191,458,41,458,FILTER COFFEE
354,428,380,428,380,453,354,453,35
441,426,470,426,470,454,441,454,35
232,484,335,484,335,509,232,509,Sub Total
400,484,469,484,469,507,400,507,355.00
208,510,335,510,335,537,208,537,S.G.S.T @9%
409,509,470,509,470,534,409,534,31.95
208,537,337,537,337,566,208,566,C.G.S.T@9%
408,536,471,536,471,565,408,565,31.95
220,598,268,598,268,621,220,621,Food
407,593,466,593,466,615,407,615,418.9
31,657,94,657,94,687,31,687,4/5/1
219,657,254,657,254,677,219,677,ota
400,650,463,650,463,679,400,679,419
358,709,469,709,469,733,358,733,(09:09AM)
30,739,254,739,254,771,30,771,E.&O.E. THANNK YOU
297,738,427,738,427,762,297,762,Visit Again
30,797,254,797,254,826,30,826,GST-27AASCS2460H1Z0
31,829,104,829,104,855,31,855,GARDEN
