44,15,176,15,176,34,44,34,MARTIN'S
169,17,282,17,282,32,169,32,CORNER
92,36,220,36,220,53,92,53,Bar N Restaurant
83,53,229,53,229,67,83,67,"Binvaddo,Betalbatim"
113,67,199,67,199,85,113,85,Salcete.Goa
102,81,209,81,209,100,102,100,Mob:8308838390
63,96,246,96,246,118,63,118,#08322880061，08322880413
110,115,179,115,179,133,110,133,CASHMEMO
13,138,121,138,121,160,13,160,Date:23/06/22
150,142,232,142,232,166,150,166,Bi1l No. :
226,138,268,138,268,166,226,166,40502
14,156,87,156,87,173,14,173,T.No.:A10
150,160,196,160,196,179,150,179,W. No.
217,169,221,169,221,175,217,175,-
227,166,243,166,243,178,227,178,11
13,187,94,187,94,209,13,209,Particulars
163,193,223,193,223,214,163,214,QtyRate
230,197,274,197,274,215,230,215,Amount
13,222,168,222,168,245,13,245,FRESHLIME SODA S&SOLT
13,238,160,238,160,262,13,262,KINLEY PACKAGED WATER
177,231,186,231,186,243,177,243,2
202,229,220,229,220,247,202,247,60
250,231,272,231,272,248,250,248,120
12,254,126,254,126,276,12,276,CHOCOLATE MOUSSE
177,246,187,246,187,262,177,262,2
201,245,219,245,219,264,201,264,30
253,247,271,247,271,266,253,266,60
12,272,133,272,133,293,12,293,BEBINCA ICE CREAM
177,264,186,264,186,275,177,275,1
196,263,218,263,218,279,196,279,140
248,264,270,264,270,281,248,281,140
177,280,186,280,186,291,177,291,1
194,276,219,276,219,296,194,296,140
11,288,93,288,93,308,11,308,FISH FINGER
248,280,270,280,270,296,248,296,140
195,294,218,294,218,312,195,312,300
246,295,270,295,270,313,246,313,300
11,305,167,305,167,326,11,326,CALAMARI BUTTER GARLIC
195,311,218,311,218,327,195,327,300
246,312,270,312,270,329,246,329,300
11,322,146,322,146,343,11,343,SAUSAGES CHILLY FRY
195,327,218,327,218,343,195,343,300
247,328,270,328,270,345,247,345,300
11,339,105,339,105,359,11,359,PORK SORPATEL
178,345,187,345,187,357,178,357,1
195,343,219,343,219,359,195,359,300
247,344,270,344,270,360,247,360,300
11,355,94,355,94,377,11,377,BUTTER NAAN
178,360,187,360,187,374,178,374,-
201,359,220,359,220,377,201,377,80
253,359,270,359,270,378,253,378,80
12,374,36,374,36,391,12,391,PAV
175,375,190,375,190,392,175,392,4
203,376,220,376,220,393,203,393,10
254,376,271,376,271,393,254,393,40
130,409,195,409,195,427,130,427,Sub Total
226,410,272,410,272,426,226,426,1780.00
124,426,198,426,198,444,124,444,SGST@2.5%
198,431,206,431,206,441,198,441,:
236,423,275,423,275,445,236,445,44.50
123,442,199,442,199,461,123,461,CGST@2.5%
199,449,206,449,206,456,199,456,:
238,442,275,442,275,460,238,460,44.50
125,479,212,479,212,496,125,496,Food Total :
228,477,275,477,275,493,228,493,1869.00
12,514,51,514,51,532,12,532,10/15
118,513,170,513,170,530,118,530,Total :
223,510,276,510,276,527,223,527,1869
10,546,120,546,120,566,10,566,TIN.30971104195
207,541,277,541,277,562,207,562,(01:44PM)
9,562,163,562,163,582,9,582,GSTIN.30AAIFM5404A1Z3
12,582,62,582,62,597,12,597,E.&O.E.
98,580,163,580,163,595,98,595,Thank You
201,578,276,578,276,593,201,593,Visit Again
1,599,52,599,52,610,1,610,XXX-1
