83,75,423,75,423,105,83,105,"3,Airoli,NaviMumbai,400708"
45,96,459,96,459,130,45,130,Contact#8879706742/8879706752
7,143,388,143,388,178,7,178,Name:anil troy(M:9930999616)
9,170,182,170,182,199,9,199,Adr:takeaway
9,235,186,235,186,263,9,263,Date:28/07/22
254,237,339,237,339,270,254,270,Pick Up
8,260,80,260,80,288,8,288,20:49
9,290,166,290,166,317,9,317,Cashier:biller
257,295,415,295,415,318,257,318,Bill No.:27616
9,341,69,341,69,369,9,369,Item
220,346,265,346,265,373,220,373,Qty.
307,346,362,346,362,371,307,371,Price
402,348,487,348,487,372,402,372,Amount
16,393,178,393,178,417,16,417,Cheezy 7 Pizza
233,393,250,393,250,417,233,417,2
281,393,357,393,357,418,281,418,455.00
407,397,478,397,478,415,407,415,910.00
19,419,156,419,156,440,19,440,(Medum[10
18,440,216,440,216,464,18,464,"Inches,Serves2])"
19,479,190,479,190,496,19,496,MeatBlastPizza
232,477,248,477,248,498,232,498,2
281,474,354,474,354,496,281,496,645.00
393,477,477,477,477,495,393,495,1290.00
20,500,193,500,193,525,20,525,[n](Medium[10
18,525,216,525,216,549,18,549,"Inches,Serves2])"
79,581,210,581,210,608,79,608,Total Qty:4
258,583,355,583,355,602,258,602,Sub Total
396,582,480,582,480,600,396,600,2200.00
115,607,209,607,209,631,115,631,Discount
300,606,357,606,357,627,300,627,Fixed
389,603,483,603,483,630,389,630,(910.00)
148,633,209,633,209,655,148,655,SGST
297,628,358,628,358,654,297,654,2.5%
421,630,482,630,482,653,421,653,32.25
147,657,209,657,209,679,147,679,CGST
298,656,357,656,357,678,298,678,2.5%
423,655,483,655,483,677,423,677,32.25
185,705,301,705,301,733,185,733,Round off
414,703,483,703,483,728,414,728,+0.50
145,734,302,734,302,761,145,761,Grand Total
380,730,483,730,483,755,380,755,1355.00
19,765,174,765,174,786,19,786,Paid via Card
97,811,407,811,407,839,97,839,GSTIN#27ADWFS5511P1Z5
214,841,292,841,292,862,214,862,Thanks
