3,12,114,12,114,22,3,22,LIZMAT PHARMACY
0,23,85,23,85,38,0,38,MAIN BRANCH
1,36,130,36,130,51,1,51,LOCATION :AWOSHIE
1,52,115,52,115,64,1,64,TEL:0201457854
1,64,33,64,33,78,1,78,:NIL
0,77,66,77,66,93,0,93,Vat Reg.
62,77,100,77,100,93,62,93,No. :
0,103,34,103,34,120,0,120,DATE
75,107,227,107,227,117,75,117,23-Jun-226:23:01 PM
1,119,70,119,70,133,1,133,CASHIER :
84,161,116,161,116,172,84,172,ITEM
128,161,152,161,152,172,128,172,OTY
164,161,204,161,204,172,164,172,PRICE
238,159,264,159,264,174,238,174,GHC
23,187,115,187,115,200,23,200,MULTIVITAMIN
141,187,153,187,153,201,141,201,2
164,187,205,187,205,201,164,201,30.00
224,187,264,187,264,201,224,201,60.00
55,202,114,202,114,213,55,213,COLDAFEX
143,202,151,202,151,214,143,214,2
164,201,205,201,205,215,164,215,12.00
224,201,264,201,264,215,224,215,24.00
11,216,114,216,114,226,11,226,CYPROHEPTADINE
143,214,151,214,151,227,143,227,2
164,214,205,214,205,228,164,228,17.00
223,214,264,214,264,228,223,228,34.00
129,243,203,243,203,255,129,255,Sub Total:
218,243,263,243,263,254,218,254,118.00
136,257,202,257,202,267,136,267,Discount:
231,255,264,255,264,269,231,269,5.90
105,269,203,269,203,282,105,282,VAT @ 17.508:
223,269,264,269,264,283,223,283,20.65
118,295,203,295,203,310,118,310,Bill Total:
217,296,264,296,264,310,217,310,132.75
136,311,202,311,202,322,136,322,Tendered:
216,309,264,309,264,323,216,323,135.00
141,323,203,323,203,337,141,337,Balance:
231,323,264,323,264,337,231,337,2.00
85,352,152,352,152,362,85,362,THANK YOU
