131,53,453,53,453,82,131,82,GUPTA BROTHERS
160,83,425,83,425,109,160,109,SWEETS & SNACKS PVT LTD
60,106,527,106,527,142,60,142,"CF203,SECTOR1,SALTLAKE KOLKATA-700064"
195,143,390,143,390,164,195,164,Ph033-69000005
154,168,432,168,432,194,154,194,GSTIN NO:19AADCG7132K1ZE
265,194,320,194,320,224,265,224,Bi11
18,249,180,249,180,276,18,276,Memo#17/41840
225,255,452,255,452,276,225,276,07:43 AM 20-Ju1-2022
17,274,126,274,126,307,17,307,User:Vkg
393,282,466,282,466,307,393,307,Pax#1
195,303,335,303,335,335,195,335,Order#
354,308,403,308,403,335,354,335,32
19,358,103,358,103,386,19,386,Product
233,362,274,362,274,391,233,391,Qty
324,364,376,364,376,390,324,390,Rate
403,364,477,364,477,393,403,393,Amount
21,416,60,416,60,442,21,442,Tea
254,417,275,417,275,444,254,444,4
314,419,374,419,374,445,314,445,19.00
415,421,477,421,477,447,415,447,76.00
21,442,159,442,159,468,21,468,Butter Toast
254,444,275,444,275,471,254,471,3
313,447,374,447,374,472,313,472,30.00
415,449,477,449,477,474,415,474,90.00
23,495,123,495,123,520,23,520,Sub Total
407,503,476,503,476,528,407,528,166.00
22,522,159,522,159,549,22,549,C Gst @ 2.5%
425,530,477,530,477,556,425,556,1.90
20,549,159,549,159,578,20,578,S Gst @2.5%
426,557,477,557,477,583,426,583,1.90
21,577,136,577,136,604,21,604,C Gst @6%
423,583,477,583,477,612,423,612,5.40
21,605,136,605,136,631,21,631,S Gst @6%
425,613,477,613,477,639,425,639,5.40
20,632,134,632,134,659,20,659,Round Off:
423,639,477,639,477,668,423,668,0.40
21,685,249,685,249,718,21,718,Total Qty:7Amt:
352,694,485,694,485,720,352,720,181.00
23,715,430,715,430,748,23,748,(Rupees One Hundred Eighty One Only)
19,739,102,739,102,771,19,771,Tender:
405,748,477,748,477,776,405,776,181.00
20,769,190,769,190,799,20,799,Pay Mode: Cash:
407,778,476,778,476,803,407,803,181.00
21,795,353,795,353,835,21,835,"Thank you,please visit again"
20,824,92,824,92,852,20,852,E&OE
