77,36,479,36,479,73,77,73,APOORVADELICACIES
222,67,318,67,318,100,222,100,Pure Veg
184,98,354,98,354,126,184,126,"Dacar(W),Mumbai"
190,129,318,129,318,151,190,151,TAX INVOICE
254,155,416,155,416,204,254,204,Bi11 No. : 301
44,172,206,172,206,201,44,201,Date:16/07/22
45,198,196,198,196,227,45,227,PBoy:COUNTER
46,254,174,254,174,282,46,282,Particulars
291,253,388,253,388,283,291,283,City Rate
404,256,471,256,471,279,404,279,Amcunt
49,310,153,310,153,336,49,336,MEDU WADA
318,309,330,309,330,332,318,332,1
358,307,387,307,387,336,358,336,65
446,308,472,308,472,335,446,335,65
51,339,154,339,154,365,51,365,SALA DOSA
361,336,386,336,386,362,361,362,70
446,336,473,336,473,362,446,362,70
53,366,143,366,143,391,53,391,MSL.DOSA
318,367,331,367,331,387,318,387,1
360,363,385,363,385,388,360,388,80
445,364,472,364,472,389,445,389,80
55,392,220,392,220,417,55,417,ONIDN RAVA DOSA
317,394,332,394,332,416,317,416,2
359,390,385,390,385,415,359,415,80
437,389,472,389,472,416,437,416,160
58,419,232,419,232,444,58,444,CHEESE TOAST S/W
317,420,331,420,331,441,317,441,2
348,417,386,417,386,443,348,443,115
434,417,473,417,473,442,434,442,230
238,462,364,462,364,489,238,489,Sub Total :
404,457,477,457,477,482,404,482,605.00
418,481,479,481,479,508,418,508,15.12
57,484,364,484,364,520,57,520,SGST.27AAFHK483:3E1ZC @2.5%:
418,506,483,506,483,537,418,537,15.12
55,511,346,511,346,546,55,546,CGST.27AAFHK483:3E1ZC @2..5%
50,572,92,572,92,602,50,602,5/7
214,565,299,565,299,595,214,595,Total :
408,561,482,561,482,591,408,591,635
52,623,333,623,333,654,52,654,FSSAINO-11516004000575
365,618,483,618,483,648,365,648,(08:13 PM)
52,655,127,655,127,678,52,678,E.&0.E.
182,653,289,653,289,678,182,678,Thank You
353,648,489,648,489,676,353,676,Visit Again
6,681,111,681,111,711,6,711,aXXXX - 1
51,798,452,798,452,819,51,819,PLEASE CHECK THE BILL EEFORE MAKING
52,826,446,826,446,849,52,849,"THEPAYMENT,NO COMPLAINTS WILL BE"
48,853,281,853,281,880,48,880,ENTERTAIN THEREAFTER
47,910,305,910,305,942,47,942,// SRI GANESHAY NAMAH
46,938,151,938,151,971,46,971,Tak.e Away
